#key	synopsis
Strider (USA, Europe, Brazil) (En)	The year is 2089AD. In Russia, the evil Grand Master Meio has begun his insane plot to take over the universe. A lone figure drops from a stealth glider into Meio's base. He is Hiryu, Super A-Class Strider. His mission is to defeat the Grand Master and put an end to his plotting once and for all. Converted from the classic arcade game, Strider lets you run, jump, perform acrobatics and climb walls and overhangs. You wield a plasma sword, called a Cypher, through 5 levels fighting robots and guards, with mid- and end-level bosses.
Strider II (Europe, Brazil) (En)	Strider has been called into action to save the people of the planet Magenta, armed with a Gyro laser and matter converter. He must fight his way through a forest, a ruined city, underground colonies, a roof-top battle, and finally the prison ship in which the Megantan leader is held. The gameplay is similar to the original, consisting of running, jumping and attacking, with a very dynamic central character. The laser gun can be used while standing still; moving attacks with the sword are still possible, with the two weapons combining similarly to the Switchblade games. Tokens can be collected, which will turn you into a robot to face the end-of-level enemies if enough are collected.
Submarine Attack (Europe, Brazil) (En)	In Submarine Attack, the player controls a submarine in an underwater-based environment. Shoot down enemies that are coming toward you using your missiles either at the front or rear of the sub. There are six stages in the game, and at the end of each one, you have to defeat a boss who requires multiple shots to kill. When you defeat one, you proceed to the next, difficult stage.
Sudoku (Brazil) (Mega Drive 4)	Fill in the blank spaces with numbers from 1 to 9 without repetition, in the row, column or square.
Sukeban Deka II - Shoujo Tekkamen Densetsu (Japan)	Sukeban Deka II: Shoujo Tekkamen Densetsu (&quot;Delinquent Girl Cop: Legend of the Maiden's Iron Mask&quot;) is a game based on the Sukeban Deka license, specifically that of the TV show remake in the 80s which was named Sukeban Deka II (which is why this game has no predecessor despite being a &quot;II&quot;). The series follows a Japanese schoolgirl who has chosen to fight crime after flaunting the law herself one too many times. Her only notable characteristic, as far as this game is concerned, is the use of a weaponized metal yo-yo to pummel her foes.
Summer Games (Europe, Brazil) (En)	Summer Games allows up to eight players to compete in a series of summer themed Olympic events. The gameplay is similar to the other entries in Epyx &quot;games&quot; series. Each player can choose a country to represent, and then takes turns competing in various events to see who will win the gold medal! The game allows you to compete in all of the events sequentially, choose a few events, choose just one event, or practice an event. The events available vary slightly depending on the platform, and may include: 1. Pole vault 2. Platform diving 3. 4x400 meter relay 4. 100 meter dash 5. Gymnastics 6. Freestyle swimming 7. Skeet shooting 8. 100 meter freestyle 9. Rowing
Super Basketball (USA) (Auto Demo)	Rolling non-interactive demonstration of unreleased game. The cartridge includes hidden FM music that can be only activated with a patch
Super Kick Off (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	Super Kick Off is an enhanced developed version of the popular football game developed by Dino Dini for consoles. It includes 40 teams (16 national and 24 club), along the ability to edit club team names and shirts and player names and looks. Game modes include friendlies, Domestic League and Cup (composed by eight English teams), European League (16 European teams) and International cup (eight team tournament). Training allows to practice free kicks, penalties or to pass, shoot and dribble without opposition. Players can compete head to head, or play cooperatively against the computer in the same team. Other game options include player speed, wind and grass cut, along the typical half length, offside rules, extra time and difficulty setting. All changes, from team edits to options, are stored in the cartridge internal memory. About the game itself, it was one of the most popular of the time, featuring a top-down view with the ball not sticking to the players' feet being the most prominent gameplay feature.
Super Monaco GP (USA)	Super Monaco GP is a modified conversion of the arcade game, a first-person perspective racing game. As well as the famous Monaco course, others from around the world have been added, to give the game a longer shelf life. You must complete qualification sessions and the races as fast as possible. The Genesis version of Super Monaco adds a complete career mode, however. In the career mode, your goal is to win a season of races. Unfortunately, you start with a relatively slow car. By challenging other drivers, you can move to a better team and car, and ultimately win the F1 World Title.
Super Off Road (Europe)	Super Off-Road is the ultimate off-road racing event. Four tough trucks speed around rough and ready tracks packed with pitfalls, power-boosters and prizes. No one knows the meaning of sportsmanship here. Have you got the skill and determination to come out on top?
Super Racing (Japan) (En)	F1 game that only was released in Japan.
Super Smash T.V. (Europe)	The year is 1999. The world's most popular television show is Smash T.V., an ultra-violent contest between two armed-to-the-teeth combatants, set loose in a series of deadly arenas that are filled to bursting with hordes of mindless beasts and killer robots. The aim of the game is to blast everything in sight and try to grab more cash and prizes than the other guy. Toaster ovens, VCRs, fancy cars and luxury holidays are there for the taking... for anyone who can survive long enough to enjoy them. Smash T.V. is an insane shoot-em-up from the brain of Eugene Jarvis, creator of Robotron: 2084. It retains that game's frantic style of play and two-joystick control method, but adds plenty of gore, violence, a hint of satire and that all-important two player mode.
Super Space Invaders (Europe)	Space Invaders is the most famous video game ever! Now SUPER SPACE INVADERS has arrived with a host of amazing new features - wave after wave of weird and hostile aliens, fantastic multiway scrolling playfields, huge end of level mega monsters and secret levels for only the best to find! It'll drive you crazy, but you won't be able to leave it alone!
Super Tennis (USA, Europe)	Super Tennis offers to control an unknown tennis player against a AI opponent, in various tennis courts, competing to win matches. The tennis players can be moved around freely on the court and the regular rules are followed. A third-person camera perspective is used, from a fixed perspective. The two buttons on the controllers are use to hit straight and fast, and to lob. When close to the net, volleys and smashes are also possible. Multiplayer is supported for two players, head to head or in a doubles game with or against AI opponents.
Superman - The Man of Steel (Europe, Brazil) (En)	Superman: The Man of Steel is a side-scrolling platform game in which the player takes on the role of Superman. A lot is wrong in the game: Lois Lane has been kidnapped by Brainiac, the Doom Star is orbiting the Earth and many deadly adversaries are roaming about. It's up to Superman to set everything right again. As Superman the player has limited energy which is depleted when Superman comes in contact with enemies or their projectiles. Superman can jump, and attack. When Superman almost drops from a building he automatically starts flying. There's three different difficulty settings.
T2 - The Arcade Game (Europe)	As the title states, this is the home conversion of the arcade rail-shooter based on the film Terminator 2: Judgement Day. Up to two players shoot through future and present levels as robotic killers reprogrammed to serve the human resistance. Both players wield a machine gun with infinite ammo that lowers its firing rate (overheats) as it is continuously fired. A secondary weapon (missile launchers in the future, shotguns in the present) has limited ammo but deals heavy damage. Powerups inside the game world include secondary weapon ammo and coolant for the machine guns, and are shot to be collected.
Taito Chase H.Q. (Europe)	As an undercover agent of Chase Headquarters, your job is to patrol the streets and track down five criminals. You are given a mission briefing before you start which gives information on the suspect and what car they drive. Then you drive across the city without crashing into other cars, and catch up with the criminal's car. To arrest the suspects, you must keep bumping into their car until it is no longer functional. And you have to do this under a strict time limit. You can't afford to crash into cars or buildings or you waste time getting on the road again. However, once you've caught up with your suspect, you are given more time. Your car is also equipped with turbo boosts, which you can use to gain extra speed if you are way behind the criminal. Each arrest is based on a &quot;suspicion&quot;.
Tangram (Brazil) (Mega Drive 4)	Use the parts available to assemble the figures.
Taz in Escape from Mars (Brazil) (En)	You play as Taz, the famous cartoon-character. Taz is captured by Marvin the Martian and transfered to his intergalactic Zoo! Now it is your job to aid Taz in his great escape from the Zoo-prison and also find a way back home to Earth. To make the escape a little easier, there are items placed here and there, such as cakes which make regain your health. You also find gas tanks, which you can eat and then breath fire. You will travel trough the Zoo, and a big wasteland and many other hostile zones with lots of weird enemies and bizarre bosses.
Taz-Mania (Europe, Brazil) (En)	One evening, Taz's father is telling an intriguing tale. Somewhere on Tazmania is a Lost Valley, and in that valley nests a huge seabird, so huge that one of it's eggs could feed a family for a year! Just think of the omelette one of those could make! Thus Taz becomes fascinated and leaves in search of one of those eggs before his Dad has even finished the story... Taz can Jump, perform a Spinning Jump and a Spin Attack. Munch roast chickens to replenish life. Gain extra points by moving quickly through the levels - there are six stages and each stage has two rounds. There are a few other items and pickups such as: 1. Spring: boings Taz up to high ledges. 2. Blocks: destructible. 3. 1-UP: extra life. 4. Star: invulnerability. Unless you run into a bomb. 5. Bomb: does what it says on the tin.
Tecmo World Cup '93 (Europe)	The World Cup rolls around once every 4 years for a chance for countries to show the world how good they are at this single sport, football (also known as soccer). Even though there was no World Cup held in 1993 the game Tecmo World Cup ’93 has the main teams and rules the World Cup is famous for. Tecmo World Cup ’93 is a football game that simulates the World Cup from the Pools to the elimination rounds that end with the finals. It has the option to play the 24 most known countries to have played in the World Cup, each with players having there own skill levels based on the real teams. There are 3 more modes to chose from that includes Versus where the player can play against a friend, Exhibition where one the player picks a opponent to play a single match, and Watch where the player picks two CPU players to battle it out alone. When playing a game the player first picks the team they want to play (and there opponents team if in Exhibition mode) and the color of there jersey before the CPU picks a random jersey color for their team. Before the match starts the player can set up the formation of the team and can also set up who plays and their position, this menu can also be accessed when a goal is scored or the ball goes out. The players (that are all abbreviated to there initials) have stats for Power, Speed, and Technique. When the game starts the player is presented with a side on birds’ eye view of the field. The player, when in control of the ball can pass the ball to the closest team mate or attempt for a goal. When defending the player can change the controlling player or do a slide tackle (slide tackle is the only tackle the player can do). There is no penalties in the game other then kicking the ball out. The game is fast paced as it is played in sped up mode to get a full game in a reduced time. There are 3 levels of difficulty and the default game length can be changed in the configuration. Password save after each match is available.
Teddy Boy (USA, Europe, Brazil) (En)	As Teddy Boy, you must use your gun to shoot at enemies that come out of the boxes that are scattered around the level. You have limited time to do this. The number of enemies that come out of these boxes depends on the number being shown on the face. When you shoot enemies, they turn into little balls which you quickly need to collect. If you do not, the balls will be transformed into little creatures that eat away time. Once you have destroyed all enemies, you advance to the next level. when you stand in the same spot for too long, the floor will disintegrate, causing you to fall down to the below platform. From time to time, you will play a bonus game, where the object is to shoot boxes that contain a toy. In these rounds, you also must avoid shooting a box that contains a little creature or you lose time.
Tennis Ace (Europe, Brazil) (En)	Using a top-down view, Tennis Ace lets you play single or double games with computer players. Two human players can either duel or work cooperatively in a doubles game. By working your way to one of the six grand slam finals, with practice games and exhibition matches, you gain experience, which improves your playing style. All the basic strokes are available: serves (either flat or a lob - fast-low, slow-high and curved), smashes, drop shots, lobs, flat forehands and backhands. Upon serving, the screen switches to a side-view and you have to time the throw and the hit to perform a succesful serve. The in-game progress can be saved with a password function.
Tensai Bakabon (Japan)	Action platformer that came out in Japan exclusively. It is based on an adaptation of the manga &quot;Tensai Bakabon&quot;.
Terminator 2 - Judgment Day (Europe)	Terminator 2: Judgment Day is based on the movie of the same name. The player takes the role of the T-800 Terminator and has to protect John Connor from being terminated by the T-1000 Terminator. The game is set over five levels with the following goals: 1. Level 1: Acquire a weapon. Level 2: An isometric racing course on a motorcycle in which the player needs to out-run a tanker truck that is chasing them. This stage was omitted from the Game Gear version. Level 3: Locate and rescue Sarah Connor from the Pescadero asylum. Level 4: Plant explosive charges to destroy the Cyberdyne building. Level 5: Defeat the T-1000 within the steel mill.
Terminator, The (Europe)	The Terminator licensed game for the Sega consoles was a fairly standard side-scrolling platform game. However, the game's six levels mirror the story-line of The Terminator movie very closely as you take on the role of Kyle Reese and his quest to save Sarah Connor from termination. Because the game follows the movie so closely, the first mission which involves blowing up the SkyNet computer and escaping through time is one of the hardest and something that most players remember with love/hate.
Thunder Blade (USA, Europe, Brazil) (En)	Aboard the lethal Gunship Gladiator helicopter, it is your job to ensure that a coup fails to install a dictator as leader. The game features 12 levels split into three distinct styles. First of all you'll be flying over a city in your helicopter, shooting out tanks by ducking low enough to target them, but also climbing to avoid the skyscrapers in the area. The third section is viewed similarly, but sees you attempting to wipe out the planes mounted on an aircraft carrier. The second section is viewed behind your helicopter in full 3D, and adds helicopters and planes to be shot, with dodging their bullets as you duck down to shoot the tanks being the main challenge.
Time Soldiers (USA, Europe, Brazil) (En)	You are a Time Soldier, who is asked to rescue five warriors from different time periods: Sirius in the &quot;Primitive Age&quot;, Laplace in the &quot;Age of Rome&quot;, Dymos in &quot;The World Wars&quot;, Alpha in the &quot;Age of Rome&quot;, and Altair in &quot;Future World&quot;. Each one of them is guarded by one of Gylend's henchmen, but to get to them, you must fight off other enemies that are specific to each time era. Some of these enemies will drop weapons that you can pick up and use. You can use several teleports scattered in each time era to travel to another.
Tom and Jerry - The Movie (Europe, Brazil) (En)	As in the popular cartoon series, Tom the cat is once again after that little mouse Jerry. The player plays as Tom, a curious cat who will do anything to get his paws on that trouble-maker mouse, Jerry. Tom tries to catch Jerry as he runs through six different levels. Starting in the Kitchen, Jerry will lead Tom through the Garden, Down Town, the Forest, Rock Mountain, and finally ending up in the Nursery. Jerry will do anything he can to keep Tom from snagging him. Even if that means running through dangerous areas. Tom must try and dodge tail-scorching stoves, dropping flower pots, falling boulders, and even climb skyscrapers and swim underwater all while trying to nab that rascally rodent. Not only that, Jerry will also throw bombs and leave land mines in Tom's path. Be careful, if Jerry gets too far ahead and out of site, the game is lost. But, if Tom is able to get close enough, he can pounce on Jerry resulting in an advance the next level. The next level can also be reached to by chasing Jerry to the end of the round where he will be cornered. There are also damage points that are taken away from Tom as he is hit by the number of dangerous environments around him. Too many hits will also result in a game over. It is just another hard days work for Tom the cat!
TransBot (USA, Europe, Brazil) (En)	Back in the solar year 2000 there was a nuclear war, and people are finally now emerging from underground to build a new society. But something is still wrong. DALAUS, a leftover computer from the old world is creating its own empire, and it is up to you to stop it. To complete this mission you will pilot a CA-214 (the TransBot), a new experimental astro-plane. TransBot is a side scrolling shooter for one or two players. There are a wide variety of enemies you will need to get past to be victorious throughout the many locations. The CA-214 can have different types of weapons to help out. You start out with a basic, default gun, but after collection a ? symbol you can choose a new weapon to use. There are six choices which will scroll past at the top of the screen, and your TransBot will be powered with whatever selection you make. Powered up weapons will only last for a limited amount of time before the TransBot reverts back to the basic weapon.
Trivial Pursuit - Genus Edition (Europe) (En,Fr,De,Es)	This is the earliest home computer incarnation of Horn Abbot International Ltd's classic board game, Trivial Pursuit. The game involves answering questions on one of six subject categories to gain moves, and answering questions on special squares to gain one of the six 'Wedges' you need to gain the right to take on the final winning question. Questions are aimed at British players - many entertainment questions are based on British TV, and sport questions relate to popular British sports. Two game modes are available:- single player (which involves answering questions against the clock) and multiplayer (where you can take on up to five human-controlled players). The computer reveals the answer, and you select 'yes' or 'no' to tell it whether you got it right. The question categories are exactly the same as the board game, however two different question styles are added to take advantage of computer technology - some questions relate to a picture or diagram and some relate to a piece of music. One additional feature not available in the board game is a statistical analysis of the number and type of questions answered correctly. This can be split into the performances of all the players, or the performance of an individual player within the six categories. It is especially useful at the end of the game, when choosing which category a player must answer to win the game.
Ultima IV - Quest of the Avatar (Europe, Brazil) (En)	The fourth game in the now well-established Ultima series featured an improved game engine, with color graphics and better character interaction (you could now have actual conversations with NPCs). But what really makes Ultima IV shine is its radical departure from any other RPG made before or since in terms of the story and goal. Instead of building up your character by any means possible in order to face the Ultimate Evil in a big bang up showdown, in Ultima IV you were trying to become the Avatar, a role model of sorts for the people of the land. This meant upholding the &quot;eight virtues&quot; and basically trying to become a better person. In most RPGs you chose to be a just/nice hero because the people you'd help would usually provide you with some nice equipment for your services, but in Ultima IV you helped people not for a reward or to advance the plot but simply because it was the &quot;right thing to do&quot;. The game actually frowns on behavior that was typical of most other RPGs, such as backstabbing fleeing monsters or picking up everything that wasn't nailed down even if it didn't belong to you. The game keeps track of all your actions, so if you went about killing and looting like in most RPGs, you'd never finish the game. This VERY different approach to the game's ultimate goal is what makes Ultima IV famous so many years later, and became the sort of design philosophy that made all the following Ultimas so unique in their genre. Of course, the game still has plenty of traditional RPG elements such as dungeons to explore and hostile monsters to kill, as well as a typical final &quot;Holy Grail&quot; type quest where you had to find the Codex of Ultimate Wisdom to complete your transformation into Avatarhood.
Ultimate Soccer (Europe, Brazil) (En,Fr,De,Es,It)	Ultimate Soccer is a football (European) game composed by 64 (unlicensed) international teams, each with it's own values for running, ball control and strength. There are five game modes (friendly, penalty shootout, tournament, playoff and league), but the lack of password or built-in battery means each one of them must be completed in one sitting. The gameplay can be tweaked for the players' preference by changing several key aspects of the physics engine, such as wind strength and direction, ball weight (lighter balls travel higher, faster and farther but are more prone to be deflected by winds than heavy balls, who barely lift of the ground and are slowed down by wet grass), tightness of ball control and players speed and momentum. A five-a-side mode, where the ball is never out of play is also included. Thanks to the many options regarding the physics, the game allows a lot of flexibility in playmaking, from building up the play with small passes from the midfield to belting the ball upwards in hope of a goalmouth deflection. Graphically, the game is similar to EA's Madden NFL series, with pseudo-3D effects allowing the view to be tilted up to show more detail up front or tilted down to show more of the field. The series later continued with Striker on the same console and Striker' 96 on PC, Saturn and PlayStation.
Vigilante (USA, Europe, Brazil) (En)	Vigilante is a side-scrolling beat-em-up, based on the popular coin-up. It features an anonymous tough hero that roams the streets to beat up The Rogues gang that kidnapped his girlfriend Maria. The game offers five distinct locations, such as city streets and a junkyard, with many different thugs with different strengths. You fight with your fists, feet and a chain. Each level features an end boss which requires a special tactic in order to progress.
Virtua Fighter Animation (Brazil) (En)	Virtua Fighter Animation is an one-on-one 2D fighting game based on the Virtua Fighter anime series. It has two game modes: story and versus. In the story mode, the player follows the anime's plot, with anime style cutscenes before and after each fight. The story is divided in acts, each one of them corresponding to one fight. The player starts controlling Akira Yuki, as as he beats his opponents, each one of them joins his party, so they can be chosen in the next fights. Besides Akira, the other characters which become available are Pai Chan, Jacky Bryant, Wolf Hawkfield, Kage-Maru, Sarah Bryant and Lau Chan. In the final act, the player must fight against Dural. The versus mode allows players to choose any of the seven available characters to fight against the CPU. In the two player versus game, Kage-Maru is removed from the character selection. The Game Gear version has 3 different viewing modes: Normal, Large and Real-Time. The Normal viewing mode shows the fighters from a more distant position (smaller sprites) than the Large mode (larger sprites). The Real-Time mode simulates the zooming camera effects from the other Virtua Fighter games, alternating between the Normal and Large modes. It also has an extended intro sequence, with anime style cutscenes. In regards to gameplay, the game doesn't differ much from any other 2D fighting game, as the player can perform punches (button 1), kicks (button 2) and jumps (up), as well as some special maneuvers. The Game Gear version has also a block function (START button), absent in the Master System version. The fights are regular best of 3 round matches, and players will loose a round if one of this three possibilities happen: their energy is depleted, they fall out of the ring or they have less energy than the opponent if the time runs out.
Walter Payton Football (USA)	It's the snap! You sweep to the right. The quarterback hands you the ball. You head for daylight as the linemen open a hole. Suddenly, 250 lbs. of screaming tackle is heading your way. He wants to make you splat city. What will you do? This game gives you the chance to find out. With Walter Payton Football you can play against the computer, or against a friend, in a Monday Night Game or in a series on the Road to The Superbowl. Choose from 28 west, central and eastern teams. Offense and defense. Should you run or pass? Will a reverse throw 'em off guard? In the middle of a hot series, you can save your standings with a Password save. If you like football, then Sega's Walter Payton Football is the game for you!
Wanted (USA, Europe, Brazil) (En)	Get ready for an adventure in Sega's wild, wild west! Become the Sheriff of the western territories. You've got a silver star and a trusty Sega Light Phaser. Your gunfighting skills are about to be put to the test by the meanest bunch of desperadoes ever to ride the outlaw trail. In towns. Across country. Down dusty streets. Your job is to clean them up! When you find the outlaws, shoot fast...or they'll plug you first! To make matters worse, the townspeople are walking the streets. Hit them and you'll lose part of your life meter! In between rounds you'll find challenge scenes to help you improve your shooting and make some more gold! Fight your way to the seventh round and you'll face the big boss in a sunset battle. But go down in a cloud of gunsmoke and it's Boot Hill for you. What are you waiting for? Go get 'em, pardner!
Where in the World is Carmen Sandiego (USA)	Carmen Sandiego is a master thief who leads the criminal organization V.I.L.E. This organization specializes in stealing the world's treasures without a trace. Alarmed by this, the A.C.M.E. Detective Agency makes it their personal mission to foil Carmen Sandiego's plans.
Wimbledon (Europe)	Control one of the world's top players, or enter yourself in the Tour and test your skill. Singles, Doubles, practice, four exciting tournaments - fast, heart-stopping action from beginning to end!
Wimbledon II (Europe, Brazil) (En)	You started out at the bottom, an unknown name in a field of highly talented players. You worked your way up the ranks, playing in America, Australia and France. And now, the big day... the day you take on the best tennis players in the world for the Wimbledon Open Cup!
Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No)	This is the official license of Winter Olympics tournament in 1994 at Lillehammer, Norway. You can practice in any event before the tournament. The game offers two modes - Full Olympics and Mini Olympics, which vary in the number of events. It includes 5 different types of sports - biathlon, alpine skiing (downhill, slalom, giant slalom and Super-G), ski jumping (90 m, 120 m), bobsleigh (2/4 men bob, 1/2 men luge) and skating (elimination, pursuit, time trial). The events use 3D views
Wolfchild (Europe, Brazil) (En)	Dr. Kal Morrow, expert in genetic research and creation of human-animal hybrids, has been kidnapped and his family brutally murdered by the terrorist organization CHIMERA. His surviving son Saul takes it upon himself to avenge his family. Using his father's research, he turns into a man-wolf and sets out to find CHIMERA's base and defeat their leader Karl Draxx. As Saul, it is your job to traverse five different areas on your way to Draxx. When Saul collects enough power-ups, he turns into his wolf form and gains a special psychic shot attack, which can be improved by collecting futher power-ups. However, if Saul loses health, he turns back into his human form and only has his fists to fight the numerous enemies.
Wonder Boy (Japan, Europe) (En)	Just when things were going great with Tom-Tom and his girlfriend Tanya, some thug of a woodland king had to kidnap her and hide her away, and Tom-Tom doesn't have a clue where. That's why he has to explore deep dark forests, cross endless oceans, climb treacherous slopes, survive endless volcanoes, and even walk through clouds. But Tom-Tom will never be totally alone. You see, when he goes through the exotic locations, he has to come face to face with its inhabitants, like bees, spiders, snakes, coal-kids, frogs, bats, snails, coyotes, and octopuses, to name a few. The hatchet is Tom-Tom's only line of defense against these menaces. There are ten areas, each containing four rounds each, but the tenth area can't be accessed unless Tom-Tom collects all the dolls during his rescue mission. During his journey, he can break open different eggs that will reveal hatchets, skateboards, mushrooms, milk, and even guardian angels. You can ride the skateboard through each round, as long as you don't collide with an inhabitant. When you complete each round while still riding the skateboard, you'll start the next round still riding it. As you progress through each round, your vitality will start to get low, but it can be increased by getting milk, mushrooms, potato chips,or fruit that appear everywhere you go. As well as the normal eggs, there are also speckled eggs that must be avoided, otherwise the God of Death will be released, and once he follows you, you'll lose vitality much quickly. At the end of every fourth round, there is a king waiting to destroy you with his fireballs or lightning bolts. There are also warp-gates, but you don't find them, they find you. You see, warp-gates appear in rounds 1-4 of each area. If you happen to get one fruit, a special item will appear. These special items include handbags, wrist watches, a pair of shoes, a teddy bear, and a bottle of perfume. Another girl will appear and take you up to the clouds where the object is to collect as many hearts as you can without falling down or getting the item again. Once you have collected all the hearts, you can get the item to return to the surface, and more often than not, you'll get further in the round.
Wonder Boy III - The Dragon's Trap (World) (Digital)	Wonder Boy III: The Dragon's Trap is a direct sequel to Wonder Boy in Monster Land. When Tom-Tom defeats the MEKA dragon, the wounded beast casts a spell on him, turning him into a Lizard-Man. To regain your original human form, you have to find the Salamander Cross, hidden by the Vampire Dragon in Monster Land. In this side-scrolling platform game, you can still buy equipment and items, but unlike its predecessor, it is not divided in sequences of levels. You are allowed to go anywhere, as long as you have the right shape or equipment. During his quest, Tom-Tom has to defeat various dragon bosses. Each win will give you a new shape with new abilities such as flying, swimming, walking on ceilings or clinging to walls, which also give you to access new parts of the world. The possible shapes are Lizard-Man, Mouse-Man, Piranha-Man, Lion-Man and Hawk-Man and the main abilities are defined by attacking power, defense points and charm points (needed for equipment by collecting charm stones). Also, certain blocks can only be destroyed by specific weapons or are only accessible to certain shapes. The basic actions consist of attacking and jumping, and in the status screen you can equip swords, shields and armour. Special attacks include fire balls, tornadoes, arrows, boomerangs and thunder strikes. Along the way, you collect keys (only one at all times) and gold left behind by defeated creatures, and you often have to revisit places to access new areas. A password is given at the beginning of each town to continue from there.
Wonder Boy in Monster Land (USA, Europe)	Eleven years have gone by since Tom-Tom rescued his girlfriend Tanya from the clutches of the evil King. Word of Tom-Tom's dangerous adventure soon spread throughout Wonder Land. The people were very proud of him and gave Tom-Tom the highest honor of all - the legendary name of Wonder Boy. With the evil King defeated, Wonder Land returned to its peaceful state, and for over one decade, the kingdom was a paradise, and everything and everyone lived happily together. Eventually, the peace was broken when a ferocious fire-breathing dragon appeared out of nowhere and took over Wonder Land with an army of evil, monsterous henchmen, causing Wonder Land was immediately thrown into utter chaos. The people were quickly taken over and the tranquil and serene kingdom was transformed into a land of demons and devils. Wonder Land was now a Monster Land. Tom-Tom was summoned to set out on a journey, destroy this dragon, and restore peace once again. Tom-Tom is Wonder Land's last hope.
Wonder Boy in Monster World (Europe)	&quot;Monster World was once a peaceful region. Then, the peace was shattered by an invading army of monsters. A young man named Shion vowed to defeat them and make his land peaceful again.&quot; Wonder Boy In Monster World puts you in control of Shion in his quest to save Monster World from the evil hands of BioMeka. It controls like your standard platform game - run, jump, and kill enemies. The game is filled with RPG elements such as talking to townsfolk, collecting money to buy items, upgrading your life, and equipping a variety of armor and weapons - staying very close to the &quot;Zelda format&quot;. You can save your game to continue your quest at a later time. Wonder Boy In Monster World is the third game in the Monster World spin-off series. In Japan the game is called Wonder Boy 5: Monster World 3.
Woody Pop - Shinjinrui no Block Kuzushi (Japan) (En)	Every system must have a Breakout clone, and every self-respecting developer must have one, especially in the mid-eighties, following the success of Taito's Arkanoid. Sega's answer was called Woody Pop. With a wooden paddle, which in fact is Woody the tree spirit, you bounce your ball against bricks laid out in a big house filled with toys. The toys will come out to disturb you. When you hit &quot;mystery bricks&quot;, wind-up toy soldiers or robots come out, obstructing your ball. On some levels, a toy train will cross your path as well. Speaking of wells, the bottom of the screen is not a big black hole as in most other games of this kind – instead the whole covers only a part of the wall, so that even if you miss the ball, it might bounce back in the corners. Once a room is cleared, you can choose freely between up to three adjacent rooms to progress to, making this game less linear than usual. Like any post-Arkanoid game, there is a range of powerups released from special blocks. Most are known from other games such as the double-ball, the growing bat or the &quot;diamond ball&quot;, which destroys all blocks in its path without ricocheting. Some invented by Sega are the fire ball, which sets blocks on fire, allowing them to destroy even neighbouring blocks, and the big ball, which hits bricks with more power, thereby destroying brick with one hit that would otherwise have required several.
World Class Leaderboard (Europe, Brazil) (En)	Before the long-running Links series, Access produced the Leader Board lineage, which concludes here. Wind, snap and power are the main considerations as you dodge the bunkers, water and rough which make for more complex courses than the 8-bit versions of the original. A course editor is provided. The courses provided include real courses like St. Andrews, a fictional designs such as The Gauntlet, which as the name suggests is designed to push your skills to the maximum. The PC version revolutionized the use of the PC speaker to reproduce voice samples via their patented &quot;RealSound&quot; process. Quips like &quot;No doubt about it, he's deep in the sandtrap&quot;, &quot;Straight onto the fairway&quot;, and &quot;Looks like he hit the tree, Jim.&quot; are used to provide running commentary on the gameplay.
World Cup Italia '90 (Europe, Brazil) (En)	Go head to head with the most skilled teams in the world! Prove your mettle in a Test Match, show off your sharpshooting prowess in a Penalty Kick Contest, or go for the gold in the World Cup competition! Fast-paced and realistic - video soccer at its heart-stopping finest!
World Cup USA 94 (Europe, Brazil) (En,Fr,De,Es,It,Nl,Pt,Sv)	For the third World Cup in succession, US Gold had the license to produce the official game. They entrusted Tiertex with the task, who produced a top-down game recreating the full tournament. As well as the 24 teams who qualified for the tournament, other significant footballing nations like England, France and Denmark could be drafted in. The presentation of the menus is largely icon-based, with the official mascot featuring prominently. Tackling is difficult and passing is easy, making for a flowing end-to-end style of play.
World Games (Europe, Brazil) (En)	Olympics style sports game. Compete in several events including: Skiing, Weight Lifting, Barrel Jumping, Sumo Wrestling, Bull Riding, Cliff Diving, Log Rolling, Caber Toss, Pole Vault, Platform Diving.
World Grand Prix (USA, Brazil) (En)	The premise is simple, race against the clock and computer-controlled F-1 opponents in a series of races. Along the way, earn points to upgrade various aspects of your machine, including acceleration, top speed and handling. It also includes a track editor, so you can create your own courses as well.
World Soccer (World)	This version of Great Soccer is on the Sega cartridge. The other version of Great Soccer is on the Sega card and an entirely different game. Dribble, pass, shoot and score! Two game selections are available to play. The first is a top-down perspective soccer game. The second is a 3rd-person perspective penalty kick contest. The team that scores the most goals in either game selection wins. However, if regulation time runs out in the regular soccer game mode, there will be a penalty kick shoot-off to determine the winner. All the same rules apply to this soccer game as in a real life match. There are kickoffs, offside violations, slide tackles, corner kicks, out of bound throw-ins and goalie saves all during gameplay. Choose from one of eight nations to compete in a match of professional soccer. The nations available are Argentina, West Germany, France, Brazil, Great Britain, Italy, USA and Japan —each with their own strengths and expertise.
WWF Wrestlemania - Steel Cage Challenge (Europe, Brazil) (En)	The game features several famous WWF stars, such as &quot;Macho Man&quot; Randy Savage, Bret &quot;Hitman&quot; Hart, The Mountie, The Undertaker, Irwin R. Schyster, &quot;Million Dollar Man&quot; Ted DiBiase, Sid Justice, &quot;Rowdy&quot; Roddy Piper, Jake &quot;The Snake&quot; Roberts and of course wrestling legend Hulk Hogan. All wrestlers can perform their famous signature moves and have individual strengths and weaknesses. Game modes include a career mode and several modes for two players, including the name giving steel cage challenge.
